Data Quality Assurance and Flagging,,,,,
,,,,,
THIS IS FOR THE TOWER,,,,,
,,,,,
Instrument / measurement,"date, time start","date, time end",Flag,Reason,Who
rhi_6m,20200717 064900,20200717 072200,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_6m,20200716 111200,20200716 114300,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_6m,20200712 184300,20200712 191900,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_2m,20200916 095000,20200916 102000,2,bad data on start up,shupe
rhi_2m,20200913 095000,20200913 103000,2,bad data on start up,shupe
rhi_2m,20200718 100100,20200718 101500,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_2m,20200717 064900,20200717 072200,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_2m,20200716 111200,20200716 114300,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_2m,20200712 184300,20200712 191900,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_6m,20200718 100100,20200718 101500,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_2m,20200117 172132,20200119 115500,2,Constant values. Probably sensor not responding and last response stuck in logger memory allocation.,ccox
rhi_10m,20200916 095000,20200916 102000,2,bad data on start up,shupe
rhi_10m,20200913 095000,20200913 103000,2,bad data on start up,shupe
rhi_10m,20200718 100100,20200718 101500,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_10m,20200717 064900,20200717 072200,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_10m,20200716 111200,20200716 114300,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_10m,20200712 184300,20200712 191900,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rh_mast,20191126 121400,20191126 124500,2,Some sort of equillibration problem when WXT turned on Leg 1 mast reboot,ccox
down_short_hemisp,20200910 195000,20200910 204200,2,,shupe
rh_6m,20200913 095000,20200913 103000,2,bad data on start up,shupe
rhi_2m,20191127 045500,20191127 054400,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
rhi_6m,20200719 174000,20200719 180100,2,big spike with some hysteresis in the response. ,ccox/shupe
rhi_6m,20200913 095000,20200913 103000,2,bad data on start up,shupe
rhi_6m,20200916 095000,20200916 102000,2,bad data on start up,shupe
sr50_dist,20200729 083500,20200729 084200,2,tower taken down,ccox
sr50_dist,20200702 080600,20200702 135000,2,"Intractable shifts in height. I think they were making adjustments to the tower, extedning the boom, and adding ablation shielding.",ccox
sr50_dist,20200702 080500,20200702 135000,2,"ablation shielding being installed, sensors being moved",ccox
sr50_dist,20200624 000000,20200627 093300,2,tower was laid down,ccox
sr50_dist,20191001 000000,20191024 053000,2,Tower wasn't raised. These data are thus nonsense.,ccox
skin_temp_surface,20200913 092000,20200914 173000,2,"From LWD: Abrupt increase in LWD after an outage at the beginning of this time period, then some abrupt changes that brought the measurements back into agreement with others",ccox
skin_temp_surface,20200826 043500,20200904 071000,2,"From LWD: 5-10 W/m2 bias relative to other measurements, clear problem with the pyrgeometer",ccox
skin_temp_surface,20200715 070500,20200728 000000,2,"From LWD: ~10 W/m2 bias relative to other measurements, clear problem with the pyrgeometer that remained until the end of Leg 4",ccox
skin_temp_surface,20200407 134000,20200407 145000,2,From LWD: spike not seen in shiprad,ccox
skin_temp_surface,20200318 091000,20200318 093000,2,"From LWD: spikes not seen in shiprad, maintenance",ccox
skin_temp_surface,20200318 082400,20200318 085000,2,"From LWD: spikes not seen in shiprad, maintenance",ccox
skin_temp_surface,20200311 082500,20200311 085500,2,"From LWD: spikes not seen in shiprad, maintenance",ccox
skin_temp_surface,20200229 114000,20200229 115000,2,From LWD: spike not seen in shiprad,ccox
skin_temp_surface,20200229 105000,20200229 110000,2,From LWD: spike not seen in shiprad,ccox
skin_temp_surface,20200204 112000,20200204 114000,2,From LWD: spike not seen in shiprad,ccox
skin_temp_surface,20200204 104000,20200204 105000,2,From LWD: spike not seen in shiprad,ccox
skin_temp_surface,20200702 144600,20200704 172800,2,From LWU: Identified as bad by comparison to IRT,ccox
skin_temp_surface,20200125 140000,20200126 000000,2,From LWU: abrupt shift to noisy and missing data with no match to other stations,ccox
skin_temp_surface,20191202 032000,20191202 124700,2,"From LWU: strange variabilit relative to other sites, also appears to be an offset in magnitude that was corrected at 12:40",ccox
skin_temp_surface,20191201 224000,20191202 003000,2,From LWU: appears to be an offset in the data after an interruption,ccox
skin_temp_surface,20191015 043500,20191015 053900,2,From LWU: Identified as bad by comparison to IRT,ccox
rh_6m,20200719 174000,20200719 180100,2,big spike with some hysteresis in the response. ,ccox/shupe
rh_6m,20200718 100100,20200718 101500,2,"Odd behavior in RH sensor at power on: Plausibly, when the tower was powered back on after being off, the (heated) RH sensor needed to warm and equillibrate. It seems this equillibration period is 15-30 min and has a characteristic shape: when the tower turns on the RH starts very low, increases very high then falls back to the accurate value. Instead of automating a screening procedure I just mannually screened the RH data.",ccox
